| searchIndex     | searchRa        | searchDec       | ned_name                     | ra              | dec             | object_type     | redshift        | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004747.28+081357.0 | 00:47:47.29     | +08:13:57.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005211.39+102200.5 | 00:52:11.39     | +10:22:00.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005822.02+093540.6 | 00:58:22.03     | +09:35:40.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004751.68+093733.6 | 00:47:51.69     | +09:37:33.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004916.66+100247.6 | 00:49:16.66     | +10:02:47.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004850.66+095657.3 | 00:48:50.66     | +09:56:57.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005129.44+072923.7 | 00:51:29.45     | +07:29:23.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004820.11+080106.1 | 00:48:20.12     | +08:01:06.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00472357+0921339      | 00:47:23.61     | +09:21:33.4     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005355.52+072704.2 | 00:53:55.53     | +07:27:04.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005646.24+100409.2 | 00:56:46.24     | +10:04:09.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004832.13+075721.2 | 00:48:32.13     | +07:57:21.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004833.10+095222.5 | 00:48:33.11     | +09:52:22.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00501664+0736306      | 00:50:16.65     | +07:36:30.6     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005312.81+102303.5 | 00:53:12.81     | +10:23:03.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005446.93+101926.2 | 00:54:46.94     | +10:19:26.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005433.00+072850.0 | 00:54:33.00     | +07:28:50.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005357+072703          | 00:53:57.71     | +07:27:03.9     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004901.40+095941.0 | 00:49:01.41     | +09:59:41.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004912.65+100208.7 | 00:49:12.65     | +10:02:08.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004924.65+100432.9 | 00:49:24.65     | +10:04:32.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004707.94+090350.6 | 00:47:07.95     | +09:03:50.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004713.35+091233.1 | 00:47:13.36     | +09:12:33.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004902.89+100007.4 | 00:49:02.90     | +10:00:07.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005855.65+083612.1 | 00:58:55.65     | +08:36:12.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005743.35+095035.8 | 00:57:43.36     | +09:50:35.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005126.56+101952.3 | 00:51:26.57     | +10:19:52.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005450.22+072952.1 | 00:54:50.22     | +07:29:52.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005800.90+094452.6 | 00:58:00.91     | +09:44:52.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005013.97+073637.4 | 00:50:13.98     | +07:36:37.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005324.34+072602.2 | 00:53:24.35     | +07:26:02.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005848.92+082922.4 | 00:58:48.93     | +08:29:22.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005005.10+073750.1 | 00:50:05.11     | +07:37:50.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005442.66+072915.0 | 00:54:42.66     | +07:29:15.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005001.56+101058.0 | 00:50:01.57     | +10:10:58.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005142.81+102100.2 | 00:51:42.82     | +10:21:00.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005903.33+090032.7 | 00:59:03.33     | +09:00:32.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005416.47+072738.1 | 00:54:16.47     | +07:27:38.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004915.82+074615.8 | 00:49:15.82     | +07:46:15.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005529.09+073319.9 | 00:55:29.09     | +07:33:20.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004913.79+100241.8 | 00:49:13.80     | +10:02:41.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004705.37+085707.7 | 00:47:05.37     | +08:57:07.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005836.57+092859.7 | 00:58:36.58     | +09:28:59.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005727.43+095521.5 | 00:57:27.44     | +09:55:21.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005710.15+074944.2 | 00:57:10.16     | +07:49:44.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005214.41+102233.2 | 00:52:14.42     | +10:22:33.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004955.11+073910.7 | 00:49:55.11     | +07:39:10.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00484745+0752377      | 00:48:47.45     | +07:52:37.5     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005853.49+091636.9 | 00:58:53.50     | +09:16:37.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004900.35+095952.9 | 00:49:00.36     | +09:59:53.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005256.14+102327.1 | 00:52:56.15     | +10:23:27.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005458.25+073015.7 | 00:54:58.26     | +07:30:15.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005411.71+072715.8 | 00:54:11.71     | +07:27:15.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004916.92+074551.5 | 00:49:16.93     | +07:45:51.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005833.27+093057.6 | 00:58:33.49     | +09:30:59.1     | Blue*           |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004721.21+092115.3 | 00:47:21.21     | +09:21:15.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005705.00+100053.4 | 00:57:05.01     | +10:00:53.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00491692+0745513      | 00:49:16.90     | +07:45:50.9     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005532.16+073330.7 | 00:55:32.17     | +07:33:30.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004814.07+080216.6 | 00:48:14.08     | +08:02:16.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004705.25+085933.3 | 00:47:05.25     | +08:59:33.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005344.11+072611.0 | 00:53:44.12     | +07:26:11.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 4C +07.02                    | 00:51:27.97     | +07:28:55.8     | VisS            |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004749.98+081129.5 | 00:47:49.98     | +08:11:29.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | MG1 J005840+0927             | 00:58:40.20     | +09:27:17.0     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004832.03+075630.5 | 00:48:32.04     | +07:56:30.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005904.92+085047.4 | 00:59:04.92     | +08:50:47.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004708.25+084138.2 | 00:47:08.26     | +08:41:38.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005001.97+073753.9 | 00:50:01.97     | +07:37:53.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004711.08+083724.4 | 00:47:11.08     | +08:37:24.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005759.38+094607.1 | 00:57:59.39     | +09:46:07.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005159.94+072657.2 | 00:51:59.95     | +07:26:57.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005533.62+073327.6 | 00:55:33.63     | +07:33:27.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004754.91+080906.3 | 00:47:54.91     | +08:09:06.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005734.55+075531.6 | 00:57:34.55     | +07:55:31.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | IRAS  00467+0729             | 00:49:16.07     | +07:45:45.3     | IrS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005634.63+074209.2 | 00:56:34.64     | +07:42:09.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005905+085443          | 00:59:05.66     | +08:54:43.0     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005604.37+073720.0 | 00:56:04.38     | +07:37:20.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005443.87+072853.7 | 00:54:43.87     | +07:28:53.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004823.92+075841.6 | 00:48:23.93     | +07:58:41.7     | UvS             |                 | 
